equipment_id,equipment_type,operation_hours,temperature_celsius,vibration_mm_s,pressure_bar,current_amp,load_percentage,maintenance_days_since_last,failure_history_count,environment_dust_level,shift,failure_next_7_days
EQ-CONVEYOR-BELT-068,conveyor_belt,6796.7,47.07,3.6,108.84,122.7,73.91,63,4,medium,day,0
EQ-EXCAVATOR-025,excavator,3486.6,74.25,6.7,169.47,308.79,68.62,27,1,high,day,0
EQ-CRUSHER-065,crusher,4781.4,98.06,5.23,156.57,633.98,84.91,57,0,high,day,1
EQ-CRUSHER-071,crusher,4767.8,100.04,8.74,152.83,486.57,79.48,11,2,low,night,0
EQ-CONVEYOR-BELT-023,conveyor_belt,4522.0,56.8,3.45,90.17,235.48,75.41,72,2,low,night,0
EQ-CRUSHER-045,crusher,3410.7,108.05,5.63,200.07,602.65,89.58,15,0,medium,day,1
EQ-EXCAVATOR-117,excavator,7538.6,74.57,6.57,197.56,367.55,76.65,65,1,low,night,0
EQ-HAUL-TRUCK-137,haul_truck,4859.8,86.83,5.51,167.17,360.95,87.48,112,0,medium,day,0
EQ-HAUL-TRUCK-093,haul_truck,3193.4,80.25,6.45,94.56,383.51,73.14,33,2,low,night,0
EQ-CONVEYOR-BELT-036,conveyor_belt,3701.1,52.02,2.26,84.45,118.36,64.08,64,1,medium,day,0
EQ-CONVEYOR-BELT-147,conveyor_belt,8170.2,69.2,0.52,100.52,91.87,65.83,20,1,medium,night,0
EQ-CONVEYOR-BELT-066,conveyor_belt,2437.4,74.32,0.85,92.72,189.01,65.36,21,1,medium,day,0
EQ-HAUL-TRUCK-083,haul_truck,3603.3,75.16,4.41,160.88,353.64,72.71,33,1,medium,night,0
EQ-EXCAVATOR-028,excavator,1986.0,81.75,5.29,200.69,427.32,91.1,68,0,medium,night,0
EQ-EXCAVATOR-008,excavator,3108.4,94.64,5.33,179.31,378.89,65.28,34,3,medium,day,0
EQ-DRILL-RIG-115,drill_rig,4988.5,81.89,5.1,221.83,445.36,94.14,50,4,low,day,0
EQ-DRILL-RIG-029,drill_rig,4526.1,74.39,8.47,247.82,303.62,74.01,23,0,high,day,0
EQ-DRILL-RIG-129,drill_rig,1346.0,86.87,7.56,217.92,368.06,76.49,35,1,low,night,0
EQ-BALL-MILL-145,ball_mill,1482.7,79.71,7.89,175.79,621.07,83.6,30,2,medium,day,0
EQ-BALL-MILL-094,ball_mill,3739.6,88.95,8.43,199.51,606.75,76.38,43,0,medium,night,1
EQ-CONVEYOR-BELT-110,conveyor_belt,9211.8,68.49,3.97,100.85,195.84,70.22,39,1,low,night,0
EQ-CRUSHER-137,crusher,1257.2,102.37,8.02,232.95,590.78,89.58,29,0,high,night,1
EQ-DRILL-RIG-084,drill_rig,1831.4,78.38,5.59,263.89,416.7,63.95,26,2,medium,night,0
EQ-CRUSHER-120,crusher,3853.6,97.44,10.11,201.29,636.39,91.77,14,1,low,day,0
EQ-DRILL-RIG-131,drill_rig,3924.3,84.28,6.02,259.57,437.12,74.8,130,0,high,night,1
EQ-HAUL-TRUCK-138,haul_truck,3217.9,72.4,1.31,145.89,317.41,78.97,47,1,medium,night,0
EQ-CRUSHER-080,crusher,4933.1,91.03,9.08,206.7,583.87,81.63,28,1,low,day,0
EQ-CRUSHER-101,crusher,2630.8,70.43,7.22,213.77,446.44,90.56,25,0,medium,day,0
EQ-CRUSHER-079,crusher,5784.9,98.91,7.49,196.85,537.2,83.29,45,1,high,day,1
EQ-CRUSHER-138,crusher,3799.5,88.51,7.02,183.65,466.54,93.3,50,0,medium,night,1
EQ-CONVEYOR-BELT-121,conveyor_belt,5314.1,57.48,3.62,67.28,264.43,75.4,77,1,high,day,0
EQ-CONVEYOR-BELT-008,conveyor_belt,4134.5,62.87,6.66,118.07,189.63,70.21,14,2,high,night,0
EQ-BALL-MILL-022,ball_mill,7591.0,99.4,8.92,153.02,558.53,69.89,57,0,medium,day,1
EQ-HAUL-TRUCK-059,haul_truck,3749.5,86.1,6.88,154.86,546.29,89.03,17,1,medium,day,0
EQ-HAUL-TRUCK-019,haul_truck,6771.1,77.06,3.04,148.58,373.66,62.31,11,1,medium,day,0
EQ-CONVEYOR-BELT-049,conveyor_belt,3282.4,60.07,4.16,117.68,132.95,53.07,5,0,medium,night,0
EQ-EXCAVATOR-059,excavator,2288.2,72.22,6.41,195.61,355.11,59.27,10,1,medium,night,0
EQ-EXCAVATOR-058,excavator,3002.6,73.92,3.68,217.7,325.88,83.64,23,0,low,night,0
EQ-HAUL-TRUCK-117,haul_truck,6283.6,79.32,6.79,176.92,473.9,81.51,29,0,medium,day,0
EQ-CRUSHER-094,crusher,4596.1,94.6,6.33,152.2,610.11,89.43,26,0,low,day,0
EQ-CRUSHER-123,crusher,3266.6,94.73,8.92,157.3,497.62,79.23,18,1,low,night,1
EQ-BALL-MILL-136,ball_mill,3131.6,91.76,5.56,195.38,577.07,94.98,60,2,high,day,1
EQ-CONVEYOR-BELT-101,conveyor_belt,4174.5,60.59,2.01,78.54,121.94,73.56,19,0,medium,day,0
EQ-CONVEYOR-BELT-117,conveyor_belt,1969.6,80.05,1.72,148.57,146.87,61.38,42,3,high,day,0
EQ-CONVEYOR-BELT-017,conveyor_belt,3747.6,69.88,4.17,104.66,177.52,69.94,28,2,high,day,0
EQ-EXCAVATOR-058,excavator,3215.2,71.5,6.52,203.9,438.23,72.09,15,1,high,day,0
EQ-BALL-MILL-057,ball_mill,1845.8,76.22,7.64,158.79,527.55,77.58,48,4,medium,day,0
EQ-HAUL-TRUCK-108,haul_truck,6249.5,93.91,5.12,167.65,265.17,41.31,52,1,medium,night,0
EQ-CONVEYOR-BELT-120,conveyor_belt,4735.3,58.12,3.46,141.71,236.02,79.57,27,3,medium,day,0
EQ-HAUL-TRUCK-023,haul_truck,6769.0,88.56,6.22,191.87,378.03,80.97,30,1,medium,day,0
EQ-CRUSHER-123,crusher,4074.1,100.99,7.55,179.16,564.84,82.61,20,2,high,night,1
EQ-HAUL-TRUCK-094,haul_truck,3773.9,85.02,5.8,175.87,484.64,77.05,61,3,high,day,1
EQ-CONVEYOR-BELT-029,conveyor_belt,5656.7,75.81,2.4,83.09,198.52,61.5,28,1,high,day,0
EQ-HAUL-TRUCK-126,haul_truck,7191.8,80.43,4.65,160.37,375.4,76.88,30,1,high,day,0
EQ-CRUSHER-123,crusher,9240.2,94.14,7.02,191.97,551.88,80.42,61,0,low,night,1
EQ-HAUL-TRUCK-055,haul_truck,2964.9,85.64,5.68,146.68,344.54,66.85,16,0,medium,night,0
EQ-EXCAVATOR-008,excavator,2546.2,74.38,6.18,174.68,424.59,70.62,47,0,medium,night,0
EQ-CONVEYOR-BELT-136,conveyor_belt,1613.5,72.11,4.72,119.57,267.88,95.56,27,3,high,night,0
EQ-CRUSHER-013,crusher,4352.8,92.3,9.04,219.5,602.8,96.3,20,0,medium,night,1
EQ-CRUSHER-034,crusher,2327.6,82.6,6.7,143.56,522.64,77.17,61,1,high,day,1
EQ-CONVEYOR-BELT-067,conveyor_belt,9833.5,77.68,0.94,75.04,84.54,54.48,46,0,medium,day,0
EQ-CRUSHER-142,crusher,6161.6,89.49,5.49,153.2,525.85,85.08,46,1,medium,night,0
EQ-EXCAVATOR-114,excavator,6781.4,72.64,7.33,215.74,359.04,62.6,55,2,low,day,0
EQ-BALL-MILL-043,ball_mill,3832.9,90.07,4.83,141.27,630.02,81.09,59,3,medium,day,0
EQ-EXCAVATOR-131,excavator,2067.8,88.93,5.45,230.04,424.57,73.48,27,1,medium,day,0
EQ-HAUL-TRUCK-022,haul_truck,3283.6,97.37,1.82,157.68,481.51,67.11,53,0,medium,night,0
EQ-HAUL-TRUCK-027,haul_truck,2421.2,111.98,2.9,169.88,454.83,88.33,23,2,high,day,0
EQ-CRUSHER-119,crusher,2510.9,87.33,7.95,170.48,493.32,99.71,25,1,medium,night,1
EQ-HAUL-TRUCK-124,haul_truck,3474.9,71.58,4.0,186.22,447.55,77.87,75,1,low,day,0
EQ-CRUSHER-142,crusher,3399.7,88.12,7.54,243.88,582.24,80.87,19,3,medium,day,1
EQ-BALL-MILL-141,ball_mill,2916.4,102.5,8.87,141.13,574.65,84.57,51,0,high,night,1
EQ-CONVEYOR-BELT-031,conveyor_belt,3199.7,73.33,3.14,110.72,98.97,72.25,67,1,medium,night,0
EQ-HAUL-TRUCK-141,haul_truck,5409.0,75.41,5.35,133.84,447.79,85.46,47,0,low,night,1
EQ-HAUL-TRUCK-108,haul_truck,5327.7,83.01,2.06,147.77,488.31,77.62,47,1,medium,night,0
EQ-CRUSHER-065,crusher,8057.9,83.03,9.24,177.14,581.81,92.88,25,5,medium,day,1
EQ-CONVEYOR-BELT-032,conveyor_belt,4511.7,68.54,6.33,91.68,161.12,57.11,59,2,medium,day,1
EQ-CONVEYOR-BELT-017,conveyor_belt,4049.7,64.96,2.84,90.16,109.9,64.0,41,0,low,night,0
EQ-CONVEYOR-BELT-127,conveyor_belt,3219.5,66.7,4.58,75.71,253.5,69.3,12,1,low,night,0
EQ-EXCAVATOR-060,excavator,2902.8,81.15,8.39,225.73,342.29,83.78,8,2,low,day,0
EQ-CRUSHER-100,crusher,2745.0,97.22,5.9,186.92,518.02,59.37,20,5,low,night,0
EQ-DRILL-RIG-015,drill_rig,2456.0,88.2,4.89,213.21,409.08,93.53,68,0,medium,night,1
EQ-HAUL-TRUCK-066,haul_truck,2623.0,83.9,4.31,148.28,461.44,73.66,51,1,low,day,0
EQ-EXCAVATOR-045,excavator,1838.6,77.34,5.41,204.14,445.18,102.78,47,0,low,day,0
EQ-EXCAVATOR-050,excavator,3112.1,80.55,6.29,214.42,331.68,77.67,27,3,low,night,0
EQ-BALL-MILL-096,ball_mill,1920.5,91.26,8.45,181.94,528.2,75.22,40,0,low,day,0
EQ-CRUSHER-030,crusher,2191.9,97.15,7.41,190.42,506.14,88.89,30,3,medium,day,1
EQ-HAUL-TRUCK-034,haul_truck,2571.2,86.25,5.6,116.06,454.05,72.42,21,0,low,day,0
EQ-DRILL-RIG-098,drill_rig,6758.2,84.63,7.44,218.47,418.85,68.51,22,1,medium,day,0
EQ-EXCAVATOR-109,excavator,2406.3,82.61,5.3,179.41,343.34,53.68,50,1,low,night,0
EQ-CRUSHER-083,crusher,3204.9,91.52,7.94,172.62,542.69,88.77,41,1,low,night,1
EQ-EXCAVATOR-135,excavator,1902.9,83.12,4.72,218.09,436.69,88.62,14,1,high,day,1
EQ-HAUL-TRUCK-032,haul_truck,8260.6,83.68,5.65,136.27,379.37,74.54,4,3,medium,day,0
EQ-CRUSHER-147,crusher,2124.5,93.06,8.07,211.69,498.42,63.55,30,0,high,night,0
EQ-CRUSHER-089,crusher,3356.0,90.63,7.21,157.96,567.54,80.66,54,3,medium,day,0
EQ-CRUSHER-118,crusher,3134.7,77.91,7.53,169.65,555.94,80.93,99,1,low,day,0
EQ-CRUSHER-133,crusher,5039.7,99.7,6.35,160.68,577.17,95.23,76,1,medium,night,0
EQ-EXCAVATOR-021,excavator,6351.0,68.44,5.15,223.1,431.96,76.52,77,2,high,night,0
EQ-DRILL-RIG-089,drill_rig,7203.9,81.13,8.17,235.82,386.53,73.23,92,2,medium,day,0
EQ-DRILL-RIG-024,drill_rig,3461.0,84.44,4.39,232.41,463.43,96.79,84,2,high,night,0
EQ-CONVEYOR-BELT-047,conveyor_belt,3646.9,70.01,1.06,141.74,181.35,64.03,36,1,medium,day,0
EQ-CONVEYOR-BELT-099,conveyor_belt,6640.6,73.19,4.06,96.22,182.16,82.47,24,1,medium,night,0
EQ-BALL-MILL-112,ball_mill,6569.1,89.25,6.9,179.36,636.93,87.39,126,2,medium,night,1
EQ-HAUL-TRUCK-005,haul_truck,3934.2,73.33,4.99,153.61,379.28,72.44,28,0,low,night,0
EQ-HAUL-TRUCK-040,haul_truck,2096.4,83.17,4.7,170.09,399.94,75.36,21,0,medium,night,0
EQ-HAUL-TRUCK-041,haul_truck,7182.1,99.57,4.45,138.84,516.21,71.82,41,1,high,night,0
EQ-CONVEYOR-BELT-150,conveyor_belt,5141.8,64.68,2.15,89.51,169.01,76.61,66,1,medium,night,0
EQ-HAUL-TRUCK-104,haul_truck,6477.8,89.83,6.37,141.51,504.88,83.13,9,1,high,night,1
EQ-CONVEYOR-BELT-108,conveyor_belt,5759.6,53.17,4.14,76.84,158.87,71.58,47,0,medium,night,0
EQ-HAUL-TRUCK-142,haul_truck,1707.0,84.42,1.66,132.5,459.98,78.82,49,1,low,day,0
EQ-HAUL-TRUCK-097,haul_truck,7547.7,90.03,6.89,183.86,349.84,64.61,21,2,high,night,0
EQ-BALL-MILL-111,ball_mill,4410.2,84.92,10.28,191.1,532.51,73.72,5,2,high,day,1
EQ-EXCAVATOR-131,excavator,6292.8,72.48,6.63,250.28,256.38,64.49,4,0,medium,night,0
EQ-CONVEYOR-BELT-049,conveyor_belt,6882.9,55.07,6.51,138.73,273.64,60.62,42,2,low,night,0
EQ-CRUSHER-085,crusher,3561.1,93.17,6.7,151.26,546.87,86.82,35,0,medium,night,0
EQ-CONVEYOR-BELT-058,conveyor_belt,2198.3,59.99,3.55,136.46,40.0,62.59,44,1,low,day,0
EQ-BALL-MILL-075,ball_mill,2289.4,107.13,6.91,171.61,510.83,88.38,23,2,medium,day,1
EQ-CONVEYOR-BELT-054,conveyor_belt,5694.9,65.08,3.02,62.3,218.69,74.11,30,1,medium,night,0
EQ-EXCAVATOR-082,excavator,4412.8,74.44,5.75,230.12,373.35,71.89,11,1,low,night,0
EQ-HAUL-TRUCK-119,haul_truck,4491.9,85.5,5.07,198.3,426.29,83.74,27,2,low,night,0
EQ-CONVEYOR-BELT-143,conveyor_belt,5010.4,55.06,3.07,102.0,309.81,96.61,70,0,medium,day,0
EQ-CRUSHER-088,crusher,2878.9,88.39,4.57,181.7,588.22,84.87,55,2,high,day,1
EQ-BALL-MILL-107,ball_mill,3869.2,87.62,6.07,153.2,548.56,79.11,52,0,medium,day,0
EQ-CONVEYOR-BELT-011,conveyor_belt,8174.7,57.25,0.2,110.42,177.13,87.86,48,4,high,day,0
EQ-CONVEYOR-BELT-139,conveyor_belt,1534.5,69.89,1.27,105.73,193.0,73.42,23,2,medium,night,0
EQ-CONVEYOR-BELT-127,conveyor_belt,5370.2,61.32,5.01,103.61,270.67,78.36,9,4,low,day,0
EQ-CRUSHER-085,crusher,5798.4,83.66,10.95,188.1,469.12,74.73,17,3,low,night,0
EQ-CRUSHER-133,crusher,2187.6,88.68,8.75,183.25,557.43,88.04,16,2,low,day,0
EQ-CRUSHER-036,crusher,3298.7,93.61,9.43,184.5,524.62,88.2,13,1,low,day,1
EQ-CONVEYOR-BELT-062,conveyor_belt,2396.8,81.85,4.88,87.53,186.37,78.86,11,1,medium,day,0
EQ-EXCAVATOR-035,excavator,12180.4,68.91,6.3,210.5,284.18,73.23,47,0,high,day,0
EQ-HAUL-TRUCK-137,haul_truck,2249.5,85.93,3.96,164.22,481.89,90.62,30,1,medium,night,0
EQ-BALL-MILL-102,ball_mill,3063.0,93.56,6.91,135.78,604.2,88.93,16,2,high,day,1
EQ-CONVEYOR-BELT-104,conveyor_belt,4505.4,62.49,5.5,111.76,230.92,77.47,79,1,medium,day,0
EQ-DRILL-RIG-025,drill_rig,5858.9,76.57,6.74,231.13,421.8,73.76,53,2,low,night,0
EQ-EXCAVATOR-010,excavator,3861.6,76.01,7.07,225.54,300.81,69.23,37,2,medium,day,0
EQ-CONVEYOR-BELT-022,conveyor_belt,2158.9,55.23,2.31,86.9,72.95,58.37,91,1,medium,night,0
EQ-CONVEYOR-BELT-082,conveyor_belt,970.0,64.53,2.71,115.28,217.51,79.89,20,2,medium,night,0
EQ-BALL-MILL-103,ball_mill,5583.8,89.78,7.39,189.9,565.04,71.69,35,1,high,night,0
EQ-DRILL-RIG-138,drill_rig,2691.1,89.42,7.17,246.31,430.01,77.26,24,0,high,day,0
EQ-EXCAVATOR-084,excavator,3804.2,86.06,5.05,166.39,378.67,46.55,14,1,high,night,0
EQ-BALL-MILL-071,ball_mill,5438.4,88.97,8.24,143.28,544.08,94.9,33,1,medium,night,1
EQ-EXCAVATOR-101,excavator,1078.3,79.54,6.02,211.91,353.58,84.95,10,1,low,night,0
EQ-CONVEYOR-BELT-077,conveyor_belt,2065.7,58.06,2.35,84.41,146.5,74.93,70,1,medium,day,0
EQ-BALL-MILL-077,ball_mill,1337.5,81.92,7.85,137.01,622.22,85.51,25,1,medium,day,0
EQ-CRUSHER-014,crusher,4871.1,98.98,6.93,193.58,616.28,81.04,10,0,medium,night,1
EQ-CONVEYOR-BELT-126,conveyor_belt,2750.0,64.15,4.04,68.09,283.72,78.03,26,1,low,day,0
EQ-BALL-MILL-119,ball_mill,1584.7,93.3,8.43,174.43,486.14,62.05,9,1,medium,day,0
EQ-CONVEYOR-BELT-008,conveyor_belt,4475.1,53.2,1.7,126.88,88.68,57.09,30,4,low,day,0
EQ-CONVEYOR-BELT-150,conveyor_belt,4482.7,60.14,3.14,101.5,141.1,71.51,49,1,high,day,0
EQ-DRILL-RIG-090,drill_rig,7858.9,74.52,6.5,261.45,465.93,74.12,42,0,low,day,0
EQ-DRILL-RIG-102,drill_rig,6691.7,89.61,6.08,217.0,473.38,61.89,32,0,medium,day,1
EQ-BALL-MILL-146,ball_mill,2218.8,81.64,9.1,153.57,630.55,79.66,17,1,medium,day,1
EQ-CONVEYOR-BELT-111,conveyor_belt,3002.7,65.46,2.62,77.73,156.87,71.78,26,1,medium,day,0
EQ-EXCAVATOR-005,excavator,978.8,77.79,5.51,166.81,358.73,67.92,80,0,low,night,0
EQ-HAUL-TRUCK-046,haul_truck,4304.3,80.82,4.62,145.54,544.75,81.2,14,1,medium,night,0
EQ-HAUL-TRUCK-076,haul_truck,7065.4,79.96,2.35,158.13,543.04,85.33,14,2,low,day,0
EQ-BALL-MILL-142,ball_mill,1991.2,110.3,5.34,175.54,578.94,90.37,139,2,high,day,1
EQ-DRILL-RIG-091,drill_rig,3978.6,92.18,3.69,183.76,437.4,63.31,39,1,high,night,0
EQ-CONVEYOR-BELT-091,conveyor_belt,3135.7,64.23,3.64,83.04,160.76,72.84,2,3,medium,day,0
EQ-BALL-MILL-124,ball_mill,5009.5,80.91,6.5,176.56,671.87,75.16,19,1,medium,day,0
EQ-DRILL-RIG-064,drill_rig,2524.5,95.63,7.1,228.32,460.97,84.25,47,0,high,day,0
EQ-EXCAVATOR-125,excavator,3929.4,83.25,8.07,229.9,403.46,97.95,23,0,high,night,1
EQ-DRILL-RIG-121,drill_rig,4978.2,81.8,4.69,232.26,333.96,76.72,21,0,medium,day,0
EQ-HAUL-TRUCK-097,haul_truck,4211.3,87.22,4.26,174.54,513.41,73.17,25,1,medium,day,0
EQ-BALL-MILL-101,ball_mill,1197.5,83.23,5.61,176.12,632.9,83.84,23,1,low,day,0
EQ-EXCAVATOR-050,excavator,5679.6,71.8,5.67,194.68,354.44,68.82,15,0,medium,night,0
EQ-EXCAVATOR-126,excavator,3666.8,77.91,6.99,260.41,419.94,75.63,19,0,high,day,1
EQ-HAUL-TRUCK-011,haul_truck,4987.8,64.61,4.4,139.96,502.32,103.06,50,2,low,night,0
EQ-CONVEYOR-BELT-135,conveyor_belt,6791.3,63.86,0.94,86.93,170.78,58.21,13,1,high,night,0
EQ-BALL-MILL-117,ball_mill,2908.2,84.3,6.62,174.12,542.09,86.47,54,2,high,day,1
EQ-CONVEYOR-BELT-091,conveyor_belt,2370.3,62.12,3.41,93.18,161.76,54.99,8,2,medium,night,0
EQ-HAUL-TRUCK-048,haul_truck,6895.9,87.7,6.03,129.45,411.29,66.23,79,3,medium,night,0
EQ-HAUL-TRUCK-017,haul_truck,5529.8,97.77,2.2,114.09,449.99,63.94,5,1,low,night,0
EQ-CRUSHER-116,crusher,3666.8,84.85,7.38,178.98,476.7,67.91,55,0,medium,night,0
EQ-BALL-MILL-103,ball_mill,6059.9,87.57,7.26,171.39,572.22,94.17,88,1,medium,night,1
EQ-CONVEYOR-BELT-047,conveyor_belt,4316.3,69.97,5.14,114.93,187.1,71.9,71,0,medium,day,0
EQ-CONVEYOR-BELT-107,conveyor_belt,4781.2,76.42,2.59,95.69,179.02,80.43,17,2,medium,day,0
EQ-DRILL-RIG-079,drill_rig,3099.4,86.57,4.33,247.52,359.01,66.6,21,1,low,night,0
EQ-HAUL-TRUCK-070,haul_truck,1870.1,90.52,7.05,156.43,462.59,86.55,73,1,medium,day,0
EQ-CRUSHER-038,crusher,3684.0,102.71,6.11,191.42,502.2,85.65,45,1,medium,night,0
EQ-HAUL-TRUCK-077,haul_truck,4084.5,79.99,3.62,159.5,471.76,105.81,9,0,low,day,0
EQ-CRUSHER-101,crusher,5267.1,73.04,7.62,219.38,437.04,86.67,19,1,medium,day,0
EQ-DRILL-RIG-008,drill_rig,5928.0,68.68,4.4,200.94,370.13,76.38,14,1,low,day,0
EQ-DRILL-RIG-142,drill_rig,7056.1,82.79,5.99,244.17,327.49,67.18,22,0,medium,day,0
EQ-EXCAVATOR-069,excavator,5301.0,94.0,5.6,208.5,312.52,90.81,26,0,high,night,1
EQ-CONVEYOR-BELT-125,conveyor_belt,1892.8,58.38,3.03,88.96,40.0,46.85,34,3,medium,day,0
EQ-CONVEYOR-BELT-037,conveyor_belt,2287.9,67.33,0.21,90.47,327.61,78.62,92,2,medium,day,0
EQ-CRUSHER-048,crusher,4566.5,94.08,8.7,175.79,617.91,110.0,8,0,high,night,1
EQ-HAUL-TRUCK-010,haul_truck,5033.5,97.21,4.67,202.81,450.47,87.99,29,0,high,night,0
EQ-BALL-MILL-148,ball_mill,4124.1,93.49,6.62,190.71,589.44,89.15,29,1,high,night,1
EQ-CONVEYOR-BELT-058,conveyor_belt,5183.0,56.7,5.38,71.9,174.79,87.11,19,2,medium,night,0
EQ-HAUL-TRUCK-015,haul_truck,2527.1,87.79,5.95,195.37,310.41,62.96,40,4,medium,day,1
EQ-CONVEYOR-BELT-008,conveyor_belt,4554.4,67.55,2.53,58.24,164.63,54.65,18,2,medium,day,0
EQ-DRILL-RIG-115,drill_rig,2497.1,78.65,7.0,243.39,466.46,64.94,8,1,high,night,0
EQ-HAUL-TRUCK-013,haul_truck,2563.6,77.54,5.92,130.74,508.02,89.54,60,0,medium,day,0
EQ-CRUSHER-068,crusher,2554.3,88.12,7.24,140.65,512.86,81.89,12,1,low,night,1
EQ-BALL-MILL-134,ball_mill,3906.8,87.13,6.38,235.57,601.83,75.56,24,0,medium,night,1
EQ-CONVEYOR-BELT-003,conveyor_belt,3170.4,67.46,3.38,50.66,238.24,77.55,64,2,low,day,0
EQ-DRILL-RIG-044,drill_rig,9489.8,82.91,5.23,221.63,495.3,81.11,33,1,low,night,1
EQ-HAUL-TRUCK-109,haul_truck,5463.4,74.89,6.33,163.43,468.1,77.69,25,2,low,day,0
EQ-EXCAVATOR-064,excavator,5409.7,71.16,10.0,185.36,515.52,81.79,56,1,low,day,1
EQ-BALL-MILL-113,ball_mill,3817.6,95.62,6.73,169.42,690.78,84.43,68,1,medium,night,1
EQ-HAUL-TRUCK-010,haul_truck,4345.9,77.82,4.28,202.71,370.9,69.53,37,2,medium,day,0
EQ-BALL-MILL-091,ball_mill,6088.7,78.03,5.84,160.41,599.92,85.97,30,1,high,day,0
EQ-HAUL-TRUCK-111,haul_truck,2573.0,79.67,6.79,135.76,401.85,87.68,30,2,medium,night,0
EQ-CONVEYOR-BELT-076,conveyor_belt,2610.4,61.73,5.7,85.42,122.6,68.31,51,1,high,night,0
EQ-HAUL-TRUCK-124,haul_truck,2254.9,83.9,3.58,154.45,372.52,63.47,22,2,high,night,0
EQ-BALL-MILL-138,ball_mill,6510.1,92.35,6.92,120.79,529.72,81.61,165,2,high,day,1
EQ-CRUSHER-122,crusher,4183.8,93.42,6.75,217.97,494.78,81.82,85,4,high,night,1
EQ-CRUSHER-146,crusher,5336.6,99.49,9.99,163.13,570.09,71.8,77,4,medium,night,1
EQ-CRUSHER-001,crusher,9736.3,79.9,7.32,163.45,410.3,70.54,49,1,medium,day,0
EQ-CONVEYOR-BELT-086,conveyor_belt,1704.8,57.71,1.2,106.0,214.87,83.79,23,1,low,night,0
EQ-CONVEYOR-BELT-099,conveyor_belt,3024.3,68.99,4.98,72.7,223.36,70.8,96,0,medium,night,1
EQ-CONVEYOR-BELT-064,conveyor_belt,3962.4,69.17,3.54,48.59,164.05,64.44,38,0,high,night,0
EQ-CRUSHER-017,crusher,4230.0,91.93,6.7,185.76,572.64,104.51,63,0,low,day,1
EQ-HAUL-TRUCK-035,haul_truck,2711.3,76.61,5.28,129.19,524.74,93.01,44,1,low,night,0
EQ-CONVEYOR-BELT-106,conveyor_belt,3036.8,56.81,2.41,82.31,201.22,62.53,36,1,medium,day,0
EQ-BALL-MILL-139,ball_mill,3885.2,85.31,8.91,170.08,560.92,76.65,22,1,medium,day,1
EQ-EXCAVATOR-113,excavator,4728.3,79.33,5.92,200.85,349.3,70.24,74,1,medium,night,0
EQ-CRUSHER-034,crusher,7934.4,94.57,9.4,208.23,520.79,110.0,9,1,medium,night,0
EQ-HAUL-TRUCK-078,haul_truck,2783.6,87.76,6.92,203.21,436.21,93.78,49,0,medium,night,0
EQ-HAUL-TRUCK-020,haul_truck,3451.6,87.45,3.26,157.91,416.66,87.8,18,2,medium,night,0
EQ-HAUL-TRUCK-044,haul_truck,4150.5,70.81,3.23,163.75,481.45,70.25,54,2,medium,night,0
EQ-CONVEYOR-BELT-125,conveyor_belt,1371.6,60.42,5.17,102.33,254.87,84.52,64,1,low,night,1
EQ-EXCAVATOR-013,excavator,4175.8,87.45,6.43,229.26,341.49,70.52,24,2,high,day,0
EQ-BALL-MILL-063,ball_mill,2565.9,92.39,6.97,192.04,453.77,53.01,15,1,high,day,1
EQ-CRUSHER-122,crusher,2809.5,106.3,7.95,160.8,643.4,106.5,72,0,high,day,1
EQ-CONVEYOR-BELT-085,conveyor_belt,2718.0,58.78,4.24,101.87,165.76,71.33,26,1,medium,night,0
EQ-CONVEYOR-BELT-058,conveyor_belt,6811.3,56.64,1.15,77.17,170.61,52.3,80,2,high,day,0
EQ-CRUSHER-111,crusher,6900.3,100.91,8.18,177.82,536.53,74.46,63,2,medium,night,0
EQ-CRUSHER-003,crusher,2957.4,78.14,6.58,161.15,451.31,88.84,27,1,high,night,0
EQ-CRUSHER-125,crusher,5785.0,88.05,9.46,192.22,494.76,87.86,25,1,medium,day,1
EQ-BALL-MILL-135,ball_mill,5091.1,89.27,7.28,144.37,569.22,103.52,40,3,low,day,1
EQ-HAUL-TRUCK-096,haul_truck,2760.0,82.57,6.45,165.18,357.95,80.72,27,1,medium,day,0
EQ-BALL-MILL-132,ball_mill,2687.8,81.97,7.84,165.82,397.65,77.2,44,2,high,day,1
EQ-EXCAVATOR-060,excavator,6033.7,91.38,6.61,270.68,363.85,61.34,72,4,high,day,0
EQ-DRILL-RIG-084,drill_rig,1739.0,88.88,4.99,216.37,349.81,72.1,42,0,high,day,1
EQ-EXCAVATOR-122,excavator,1757.1,67.84,5.74,157.0,328.28,68.66,17,0,high,day,0
EQ-CRUSHER-044,crusher,1933.5,85.9,7.49,176.1,468.75,84.66,4,0,low,day,0
EQ-CONVEYOR-BELT-028,conveyor_belt,3150.1,75.71,1.12,95.21,102.58,60.26,37,0,high,day,0
EQ-BALL-MILL-069,ball_mill,5933.6,71.74,8.66,183.63,580.37,80.18,59,1,low,day,1
EQ-CRUSHER-055,crusher,5643.9,99.74,7.17,165.52,550.45,99.53,27,0,medium,night,0
EQ-CONVEYOR-BELT-135,conveyor_belt,4937.6,82.92,0.39,75.04,197.45,98.82,45,3,high,night,0
EQ-EXCAVATOR-111,excavator,3295.4,78.25,7.11,249.25,281.0,75.19,28,0,medium,night,0
