equipment_id,equipment_type,operation_hours,temperature_celsius,vibration_mm_s,pressure_bar,current_amp,load_percentage,maintenance_days_since_last,failure_history_count,environment_dust_level,shift,failure_next_7_days
PUM-01150,pump,6253.2,63.31,4.47,9.42,310.66,56.44,42,2,low,night,0
PUM-01151,pump,2186.2,70.17,6.09,8.52,307.31,69.9,90,1,medium,day,0
TRU-01152,truck,5069.0,79.2,5.64,7.17,431.22,77.1,14,1,low,night,0
TRU-01153,truck,7161.9,77.55,6.84,6.58,406.17,71.5,67,0,medium,night,1
TRU-01154,truck,3614.6,75.97,6.7,6.93,456.77,79.7,52,0,low,day,0
CRU-01155,crusher,2983.6,83.34,6.99,8.38,431.27,86.38,45,1,medium,day,0
CRU-01156,crusher,2801.5,100.55,10.68,7.49,550.27,74.84,29,1,medium,day,0
PUM-01157,pump,1422.5,74.17,5.29,8.44,200.14,62.19,61,2,high,night,0
TRU-01158,truck,4710.6,83.84,4.62,7.29,490.75,73.04,76,0,medium,night,0
TRU-01159,truck,3361.2,78.25,6.88,6.12,494.31,74.08,19,2,medium,day,0
CON-01160,conveyor_belt,6802.7,67.35,6.8,2.99,241.41,58.93,23,2,high,night,0
CRU-01161,crusher,5603.5,106.77,9.78,7.93,645.75,78.04,36,1,low,night,0
CRU-01162,crusher,6083.4,73.17,6.31,6.76,458.54,75.35,31,1,medium,night,0
PUM-01163,pump,5945.8,65.01,5.98,11.91,339.46,80.25,59,0,low,night,0
TRU-01164,truck,6513.8,95.29,6.45,6.77,443.75,78.45,83,0,medium,night,1
CON-01165,conveyor_belt,2570.3,48.73,6.3,3.58,189.66,55.57,48,5,medium,night,0
TRU-01166,truck,654.3,78.23,5.01,5.36,463.47,79.05,31,0,medium,day,0
CON-01167,conveyor_belt,4425.8,50.59,6.2,3.67,300.48,77.55,27,2,medium,day,0
MIL-01168,mill,4509.0,76.12,6.75,7.25,412.63,90.86,34,0,low,day,0
CRU-01169,crusher,4155.7,94.59,5.87,5.87,530.51,96.2,39,2,medium,night,0
PUM-01170,pump,4790.5,75.54,7.25,9.04,331.18,76.73,41,0,low,day,0
TRU-01171,truck,5685.4,73.14,6.96,3.89,329.71,78.4,52,2,medium,day,0
TRU-01172,truck,3735.9,64.92,7.22,6.49,465.35,65.3,139,0,low,day,0
MIL-01173,mill,2854.4,71.68,5.59,6.55,339.94,67.83,55,1,low,day,0
PUM-01174,pump,9607.0,84.96,6.65,7.21,374.29,97.03,39,0,high,day,0
TRU-01175,truck,1260.8,71.67,5.8,6.05,422.89,65.61,22,0,high,day,0
MIL-01176,mill,4422.0,70.75,4.06,9.01,484.99,77.08,41,0,medium,night,1
PUM-01177,pump,2370.7,79.03,5.74,9.91,261.3,62.3,58,1,medium,night,0
MIL-01178,mill,7235.4,83.53,6.29,6.53,559.14,84.55,18,0,medium,night,0
TRU-01179,truck,5625.0,75.63,5.26,8.01,519.54,77.06,45,2,high,day,0
TRU-01180,truck,7919.2,78.4,4.31,6.14,414.97,68.38,89,0,medium,night,0
CON-01181,conveyor_belt,9144.1,67.83,6.17,4.39,287.3,65.38,30,1,medium,night,0
TRU-01182,truck,3463.3,76.98,6.41,5.71,393.99,70.03,40,1,low,night,0
TRU-01183,truck,5235.8,67.42,8.78,4.77,363.12,87.12,115,1,medium,night,0
PUM-01184,pump,3310.4,65.66,5.5,10.11,283.86,72.37,43,1,high,day,0
CON-01185,conveyor_belt,3278.3,78.12,4.33,5.36,268.06,86.81,86,2,high,night,0
PUM-01186,pump,4049.9,81.97,3.86,8.77,371.13,70.74,94,0,medium,day,0
TRU-01187,truck,3345.2,75.29,5.7,6.29,422.56,80.83,58,3,high,night,0
MIL-01188,mill,5829.2,91.69,5.28,7.05,516.63,76.21,10,0,low,night,0
PUM-01189,pump,5203.4,65.46,7.69,8.64,377.61,78.37,35,2,medium,day,0
CON-01190,conveyor_belt,2726.7,73.65,10.36,3.99,261.48,73.0,31,3,high,night,1
PUM-01191,pump,7223.9,73.34,8.55,10.55,351.28,100.0,15,1,high,night,0
CRU-01192,crusher,1981.0,90.5,6.58,6.58,597.84,92.32,53,1,medium,night,0
CON-01193,conveyor_belt,3105.3,53.26,3.51,2.6,355.28,91.44,69,0,high,night,0
PUM-01194,pump,2239.9,71.56,5.37,7.44,390.11,62.35,30,3,low,day,0
PUM-01195,pump,5483.9,64.0,4.41,5.78,237.26,61.81,107,2,medium,night,0
CRU-01196,crusher,5652.9,101.39,5.36,6.76,583.99,90.19,123,0,medium,day,0
CON-01197,conveyor_belt,3595.7,71.0,7.4,5.91,191.11,52.92,78,0,high,night,0
CRU-01198,crusher,8855.6,84.06,5.05,6.11,618.12,80.15,74,0,high,night,0
CON-01199,conveyor_belt,3095.4,68.31,4.47,3.5,357.81,86.32,33,2,high,day,0
MIL-01200,mill,4149.3,76.37,2.55,5.47,471.87,79.01,38,1,low,night,0
CON-01201,conveyor_belt,2314.4,50.57,4.71,2.22,196.18,57.69,28,0,medium,night,0
TRU-01202,truck,4028.6,75.69,7.58,8.11,428.32,73.79,35,0,medium,day,1
CON-01203,conveyor_belt,4539.4,73.39,5.9,4.08,228.99,85.12,58,0,medium,night,0
TRU-01204,truck,4686.4,73.02,5.79,5.01,389.37,49.7,43,0,low,night,0
CRU-01205,crusher,3722.2,72.33,5.43,6.38,483.17,72.22,55,0,high,day,0
TRU-01206,truck,6294.5,65.24,10.14,8.27,396.91,75.28,118,1,medium,day,1
CON-01207,conveyor_belt,3559.6,58.14,4.95,2.79,253.21,57.5,25,0,low,day,0
CON-01208,conveyor_belt,7062.7,69.9,5.29,2.73,285.2,68.78,31,1,medium,day,0
CON-01209,conveyor_belt,2367.9,70.84,5.67,5.46,288.35,81.72,26,2,medium,night,0
MIL-01210,mill,3029.7,82.13,6.0,6.3,536.75,75.99,80,0,high,night,0
MIL-01211,mill,7286.3,82.93,6.17,6.53,530.6,95.98,99,1,low,night,1
CRU-01212,crusher,7286.8,82.27,5.64,7.82,503.58,93.9,68,0,medium,night,0
MIL-01213,mill,1105.1,85.96,5.18,8.26,468.38,73.85,105,0,high,night,0
TRU-01214,truck,1696.7,73.25,5.59,6.86,474.3,74.6,42,0,high,day,0
TRU-01215,truck,2075.1,78.8,7.7,7.41,402.14,63.73,46,0,medium,day,0
CON-01216,conveyor_belt,2139.8,57.4,6.27,6.69,235.6,74.33,101,1,medium,day,0
TRU-01217,truck,3621.3,70.98,5.49,6.1,417.23,78.98,55,1,low,day,0
TRU-01218,truck,4008.6,75.94,6.58,4.92,442.43,76.35,72,0,medium,day,0
MIL-01219,mill,6654.6,92.88,7.66,7.28,490.02,81.44,140,1,medium,night,0
TRU-01220,truck,6994.3,89.28,4.35,5.97,461.14,74.16,83,0,low,night,0
CON-01221,conveyor_belt,2203.0,44.8,3.61,5.64,267.08,64.14,100,0,high,day,0
TRU-01222,truck,7024.5,48.38,7.23,6.27,436.99,61.01,40,1,medium,day,0
CRU-01223,crusher,10947.8,88.98,7.34,6.26,447.58,79.5,45,1,medium,day,0
PUM-01224,pump,2438.4,74.13,4.81,7.0,367.84,73.48,36,2,high,day,1
TRU-01225,truck,6361.5,81.6,6.51,8.33,448.36,84.08,74,1,medium,day,0
CON-01226,conveyor_belt,4741.2,69.22,3.24,3.91,332.76,69.38,46,2,medium,night,0
TRU-01227,truck,4353.0,85.75,7.77,6.88,580.01,78.47,81,0,medium,day,0
MIL-01228,mill,3723.0,84.34,10.04,8.2,536.43,86.65,33,1,high,night,1
CON-01229,conveyor_belt,1825.2,62.11,6.31,3.67,235.43,80.91,69,1,high,day,0
TRU-01230,truck,4366.0,82.27,5.46,3.02,373.92,78.11,51,0,high,day,1
MIL-01231,mill,5105.0,82.96,8.15,7.0,394.84,81.21,31,1,medium,day,0
PUM-01232,pump,4794.1,77.08,5.92,10.53,276.48,55.41,44,0,high,night,0
PUM-01233,pump,6705.2,72.74,5.63,10.0,306.05,70.81,37,0,high,day,0
CON-01234,conveyor_belt,3198.2,55.81,4.77,3.11,168.36,66.21,77,0,high,day,1
CRU-01235,crusher,928.9,87.21,8.3,7.28,444.22,73.26,85,1,low,day,0
CON-01236,conveyor_belt,3437.6,48.18,4.02,3.77,273.18,75.7,155,2,medium,day,0
PUM-01237,pump,3997.5,68.62,5.24,8.42,378.82,92.48,36,2,medium,day,0
TRU-01238,truck,3571.4,83.84,6.84,3.1,420.62,80.21,51,0,medium,night,0
CON-01239,conveyor_belt,5765.1,64.98,5.84,3.25,86.77,70.22,39,1,high,day,0
TRU-01240,truck,3178.9,93.6,8.22,3.54,323.75,78.07,53,0,high,day,0
MIL-01241,mill,4515.8,81.13,9.66,7.31,509.79,71.37,115,2,medium,night,1
PUM-01242,pump,3046.7,61.22,6.08,9.45,183.34,71.63,126,1,low,day,0
PUM-01243,pump,1946.3,90.89,4.04,9.86,185.07,71.22,131,2,medium,day,1
PUM-01244,pump,3167.9,64.68,6.37,10.13,258.74,72.36,94,2,medium,day,0
MIL-01245,mill,5282.2,80.03,9.42,6.71,517.81,80.23,60,3,medium,night,1
PUM-01246,pump,4116.7,60.83,6.02,10.81,270.08,78.33,20,1,low,night,0
MIL-01247,mill,4204.4,90.28,7.83,5.71,523.2,84.47,58,0,low,night,0
CRU-01248,crusher,2689.0,85.04,7.46,5.96,443.38,61.54,94,1,medium,day,0
MIL-01249,mill,7537.2,75.73,7.95,6.42,462.1,71.28,69,3,high,night,1
PUM-01250,pump,6006.9,83.57,8.47,9.75,298.85,86.11,45,0,low,day,0
CON-01251,conveyor_belt,3624.2,64.18,5.11,4.13,165.39,67.09,88,2,low,day,0
TRU-01252,truck,2370.2,77.02,7.29,6.85,425.33,61.35,51,0,medium,day,0
CRU-01253,crusher,7572.8,81.42,5.41,8.19,522.04,78.72,54,1,high,day,0
TRU-01254,truck,4197.6,97.73,6.46,5.57,535.43,82.35,50,0,medium,day,0
PUM-01255,pump,5835.7,78.52,4.69,9.48,254.89,62.8,40,2,medium,day,0
CON-01256,conveyor_belt,2531.9,60.38,3.91,3.56,163.67,66.87,43,2,low,day,0
TRU-01257,truck,3416.6,85.88,5.34,7.29,516.94,79.69,35,0,medium,night,0
MIL-01258,mill,5469.2,89.33,6.14,7.2,476.33,77.35,34,1,medium,night,0
CON-01259,conveyor_belt,8712.4,57.68,2.89,3.01,236.97,53.84,146,0,medium,night,0
TRU-01260,truck,5106.5,78.15,7.31,6.46,463.84,96.2,13,1,medium,day,0
CON-01261,conveyor_belt,2927.8,69.12,3.67,5.76,191.71,59.54,55,1,low,night,0
PUM-01262,pump,2978.3,66.91,3.45,9.8,287.42,76.75,65,0,medium,day,0
PUM-01263,pump,6611.9,67.42,4.35,9.92,196.34,55.63,48,0,medium,day,0
MIL-01264,mill,8738.3,82.19,6.99,4.97,487.96,85.82,24,4,medium,night,1
CON-01265,conveyor_belt,3065.6,64.39,5.02,1.11,291.05,77.48,56,2,high,day,0
CRU-01266,crusher,4498.5,87.21,8.25,9.23,597.4,77.87,42,0,high,night,0
CRU-01267,crusher,3982.2,76.82,7.88,6.96,552.0,77.49,29,0,high,night,1
CON-01268,conveyor_belt,4781.4,53.83,4.99,6.12,328.51,56.93,73,0,low,day,0
CRU-01269,crusher,4198.0,74.95,8.76,8.72,504.66,85.7,91,0,medium,day,0
CRU-01270,crusher,7152.3,85.87,8.28,5.83,538.51,77.86,75,0,high,night,1
TRU-01271,truck,2145.8,93.28,6.3,6.49,430.49,83.45,68,0,medium,day,0
MIL-01272,mill,1430.0,72.89,6.21,6.12,445.11,55.99,96,3,high,night,0
TRU-01273,truck,5698.2,78.01,5.89,8.35,336.91,72.56,58,1,high,day,0
TRU-01274,truck,2497.1,85.58,7.56,6.85,349.06,59.67,20,2,low,day,0
PUM-01275,pump,6527.1,72.7,7.9,9.16,353.75,85.28,43,0,medium,night,1
CON-01276,conveyor_belt,7450.5,67.2,6.11,3.7,278.28,66.53,54,0,medium,night,0
PUM-01277,pump,8597.4,69.26,5.73,9.69,285.02,58.35,24,0,medium,day,0
CON-01278,conveyor_belt,9506.1,68.59,5.23,5.33,236.55,70.69,63,1,medium,night,0
MIL-01279,mill,3366.1,69.37,6.96,8.22,619.76,88.34,60,1,medium,night,0
PUM-01280,pump,9097.5,93.13,9.49,8.39,324.91,63.1,39,3,low,night,0
TRU-01281,truck,3552.7,89.29,7.28,5.19,443.82,69.88,15,1,high,day,0
CON-01282,conveyor_belt,3043.0,71.76,3.98,5.17,334.04,82.21,80,0,medium,day,0
TRU-01283,truck,5660.0,75.13,8.18,8.21,343.88,73.69,20,0,low,night,0
MIL-01284,mill,1794.6,61.82,5.76,6.79,555.13,95.76,3,0,medium,day,0
CRU-01285,crusher,5779.4,100.08,8.55,7.32,503.95,61.97,33,2,low,night,1
TRU-01286,truck,13378.1,97.8,6.04,4.38,435.73,73.22,41,2,high,day,1
TRU-01287,truck,1885.8,85.95,5.32,4.75,462.48,84.43,35,1,low,day,0
CRU-01288,crusher,6408.0,78.96,9.12,7.35,552.93,77.51,60,0,medium,day,1
CRU-01289,crusher,2478.7,89.74,8.98,5.27,644.16,85.32,50,2,medium,night,1
PUM-01290,pump,3188.9,74.11,5.89,8.31,257.48,73.04,34,1,high,day,0
MIL-01291,mill,3282.7,84.51,9.05,7.76,562.98,85.39,26,1,medium,day,0
CON-01292,conveyor_belt,1250.4,62.45,3.3,2.47,255.18,62.13,19,0,medium,night,0
PUM-01293,pump,3447.2,57.05,5.09,10.7,288.25,86.71,10,0,medium,day,0
TRU-01294,truck,1504.1,82.75,5.45,4.28,431.0,63.66,83,1,low,day,0
PUM-01295,pump,5164.1,79.69,4.5,9.36,308.36,78.99,71,1,medium,day,1
TRU-01296,truck,4118.9,73.27,5.65,5.32,422.98,67.53,40,2,low,night,1
TRU-01297,truck,2990.3,68.27,7.77,6.4,399.94,70.84,34,2,high,day,0
CON-01298,conveyor_belt,5303.0,64.29,4.37,1.83,225.87,62.59,18,3,medium,day,0
PUM-01299,pump,3023.3,85.82,6.28,10.2,325.85,72.96,38,0,high,day,0
MIL-01300,mill,5661.2,86.02,8.69,8.17,520.74,97.03,24,1,high,night,1
CON-01301,conveyor_belt,2858.0,53.19,2.92,4.84,277.59,83.3,139,1,medium,day,1
PUM-01302,pump,3681.1,62.54,4.31,11.14,401.55,79.44,31,1,medium,night,0
CRU-01303,crusher,973.9,90.83,8.79,5.94,451.36,81.47,89,0,low,night,1
TRU-01304,truck,4820.4,81.33,7.72,5.9,407.34,78.7,17,1,low,day,0
PUM-01305,pump,1084.0,64.24,4.87,9.33,313.14,67.31,54,3,low,night,0
PUM-01306,pump,4006.3,67.12,5.05,10.79,298.1,81.31,18,0,low,day,0
TRU-01307,truck,3008.7,91.92,5.19,6.78,447.79,100.0,33,1,medium,night,0
CON-01308,conveyor_belt,6463.0,64.94,7.33,4.15,274.63,52.13,85,0,medium,night,1
CON-01309,conveyor_belt,4744.4,47.39,6.06,4.03,230.88,56.23,40,0,high,night,0
CRU-01310,crusher,5059.9,93.14,4.92,6.64,470.91,80.35,73,1,medium,night,0
CON-01311,conveyor_belt,4047.0,70.52,6.03,3.89,241.43,63.99,57,2,high,day,0
CON-01312,conveyor_belt,7002.6,60.68,4.67,5.12,239.5,64.45,63,2,high,day,0
TRU-01313,truck,3608.8,86.7,6.49,4.29,542.65,79.77,61,0,high,night,1
TRU-01314,truck,5617.9,102.51,6.54,6.06,372.46,71.15,33,0,low,day,0
CRU-01315,crusher,6741.9,70.8,4.82,6.6,440.03,59.43,146,0,medium,day,0
CON-01316,conveyor_belt,6206.9,70.09,7.15,1.95,245.89,66.14,23,0,medium,night,0
PUM-01317,pump,4698.1,72.66,4.51,11.31,271.66,59.22,54,0,medium,day,0
CON-01318,conveyor_belt,4539.6,77.56,6.76,3.4,283.66,70.78,27,0,low,night,0
PUM-01319,pump,11765.0,78.36,5.67,10.03,296.48,66.62,39,1,medium,night,0
CRU-01320,crusher,4028.4,89.39,6.61,7.37,478.12,65.6,69,0,high,night,0
CON-01321,conveyor_belt,4436.7,57.68,5.76,4.06,325.77,73.55,61,0,high,day,0
MIL-01322,mill,4442.5,87.21,8.6,3.36,625.84,95.77,18,2,medium,day,0
TRU-01323,truck,3191.8,76.98,4.63,6.99,499.63,72.74,99,1,low,day,0
TRU-01324,truck,4860.7,88.76,5.26,5.51,406.73,59.41,30,0,low,day,0
PUM-01325,pump,6346.7,58.9,5.18,9.87,274.59,51.73,78,0,low,day,0
TRU-01326,truck,7321.1,79.25,8.54,4.97,397.34,63.53,75,0,medium,day,0
CON-01327,conveyor_belt,4686.5,62.54,6.09,3.78,227.02,57.61,60,1,high,day,0
TRU-01328,truck,3634.3,82.49,7.0,5.52,463.98,55.37,99,2,high,day,0
CRU-01329,crusher,3583.0,99.83,7.05,5.74,595.55,73.3,35,0,low,night,0
CON-01330,conveyor_belt,7954.3,71.62,4.88,5.72,226.6,71.09,46,1,medium,day,0
PUM-01331,pump,4511.8,73.74,7.13,10.27,377.36,91.84,75,0,low,night,0
MIL-01332,mill,3094.5,63.87,7.74,7.72,493.33,78.14,27,0,low,day,0
PUM-01333,pump,8350.3,58.62,5.76,9.79,244.05,57.58,29,3,medium,night,0
MIL-01334,mill,4919.5,82.35,8.01,5.99,475.69,73.39,34,1,low,night,0
PUM-01335,pump,4259.8,68.32,4.5,9.38,289.05,72.39,99,1,low,day,0
CRU-01336,crusher,11127.0,96.96,6.33,6.38,558.42,84.0,36,1,medium,night,1
CON-01337,conveyor_belt,4403.5,60.19,4.04,5.02,273.01,86.19,31,1,high,night,0
PUM-01338,pump,5216.8,78.85,4.04,11.02,331.43,82.8,13,1,high,day,0
TRU-01339,truck,3945.9,75.82,6.23,6.8,389.43,54.95,37,0,low,day,0
CRU-01340,crusher,4490.6,85.58,10.12,7.52,621.71,100.0,39,2,medium,day,1
TRU-01341,truck,7493.4,91.2,5.05,6.28,421.06,77.29,28,2,high,night,0
CRU-01342,crusher,4706.2,79.89,8.31,7.1,591.26,77.0,55,1,medium,night,0
MIL-01343,mill,3408.4,68.37,7.84,7.72,441.26,72.77,61,2,medium,day,1
MIL-01344,mill,5418.1,85.64,8.24,7.53,480.55,69.02,38,0,high,night,0
PUM-01345,pump,7931.8,79.99,5.61,10.47,369.11,66.62,73,1,high,night,0
CRU-01346,crusher,4610.5,87.77,6.0,9.79,556.74,91.16,37,0,medium,day,1
TRU-01347,truck,5817.0,85.54,5.76,6.82,468.81,86.93,113,1,high,day,1
PUM-01348,pump,5568.2,66.43,7.54,7.42,298.89,67.43,88,1,medium,day,1
CRU-01349,crusher,4914.8,98.88,8.17,7.73,565.35,64.83,69,1,low,day,0
TRU-01350,truck,4705.0,82.1,5.97,5.15,462.82,77.17,100,1,medium,day,1
CON-01351,conveyor_belt,7285.6,45.74,3.58,2.73,281.1,60.18,16,0,high,night,0
TRU-01352,truck,7260.1,73.5,6.53,5.15,440.22,71.82,78,0,low,day,0
CON-01353,conveyor_belt,3043.0,69.92,4.93,3.3,182.66,63.15,79,0,high,night,0
TRU-01354,truck,2868.2,80.31,6.91,5.64,429.39,77.26,70,2,medium,night,0
TRU-01355,truck,3426.1,87.2,3.19,6.1,486.45,70.31,46,1,medium,night,0
PUM-01356,pump,4020.3,86.07,7.44,7.69,296.71,71.29,64,1,low,night,0
MIL-01357,mill,3265.5,88.3,6.24,5.98,429.55,58.98,10,1,medium,day,0
PUM-01358,pump,5022.4,83.29,3.66,7.31,389.29,87.08,46,2,medium,night,0
MIL-01359,mill,3047.7,83.32,6.54,5.57,379.9,82.38,35,1,medium,night,0
CON-01360,conveyor_belt,3416.4,55.21,3.01,4.5,257.12,58.88,18,2,medium,day,0
CRU-01361,crusher,4619.9,99.2,5.25,7.03,570.93,99.74,57,2,high,day,0
CON-01362,conveyor_belt,2431.4,63.24,3.33,7.32,173.06,68.65,28,4,medium,night,0
PUM-01363,pump,4760.3,80.09,6.94,6.96,277.76,70.7,11,2,low,night,0
TRU-01364,truck,8642.4,80.31,6.1,6.07,455.28,62.73,28,0,high,night,1
CRU-01365,crusher,2641.6,86.7,8.36,8.51,557.65,92.27,24,0,low,night,0
CON-01366,conveyor_belt,4279.6,54.59,3.1,3.86,233.46,67.87,31,2,high,day,0
PUM-01367,pump,3676.3,69.76,5.8,7.21,317.43,65.05,42,2,high,night,0
MIL-01368,mill,5595.9,89.13,4.8,7.07,511.29,93.38,65,1,low,night,0
PUM-01369,pump,3227.8,69.08,6.62,8.77,372.71,66.65,51,0,medium,day,0
MIL-01370,mill,3677.4,81.73,5.98,5.68,474.78,71.22,18,2,medium,night,0
MIL-01371,mill,4426.5,67.61,6.96,7.77,489.55,71.93,61,0,medium,night,0
PUM-01372,pump,3602.7,49.35,4.81,8.6,277.73,62.37,44,2,medium,night,0
TRU-01373,truck,3221.5,88.76,4.5,6.06,438.18,78.15,58,0,low,day,0
TRU-01374,truck,3012.8,76.63,8.01,5.26,424.96,82.52,60,1,high,day,0
CON-01375,conveyor_belt,3176.7,76.34,3.52,4.14,283.17,64.71,36,1,medium,night,0
CON-01376,conveyor_belt,2223.1,66.77,4.99,4.08,337.21,76.58,59,1,high,night,0
CRU-01377,crusher,4249.0,102.8,7.55,7.54,478.57,76.27,25,1,medium,night,0
CRU-01378,crusher,4455.6,86.45,6.72,8.27,535.25,84.1,25,1,high,night,0
TRU-01379,truck,4174.8,80.7,5.91,5.94,518.32,62.56,73,0,low,day,0
CON-01380,conveyor_belt,3343.6,74.49,3.65,5.65,231.59,54.79,83,1,medium,day,0
TRU-01381,truck,1337.0,68.78,5.09,6.49,394.13,62.97,11,0,medium,night,0
TRU-01382,truck,7134.7,82.8,7.23,4.85,474.8,70.48,19,1,low,night,0
MIL-01383,mill,7422.1,71.76,10.3,7.98,519.44,89.85,89,1,low,day,1
CON-01384,conveyor_belt,5134.5,57.94,6.82,5.8,290.04,70.12,63,1,medium,night,0
TRU-01385,truck,4373.7,86.39,5.43,5.67,490.65,81.72,57,0,medium,day,1
CRU-01386,crusher,4776.4,76.88,8.76,6.44,554.61,90.67,48,2,medium,day,0
TRU-01387,truck,1286.3,69.03,6.61,6.17,454.11,67.76,45,1,high,day,0
MIL-01388,mill,2583.0,82.64,5.74,7.97,572.24,85.9,40,0,high,night,0
PUM-01389,pump,7839.0,77.11,6.62,9.4,219.46,49.35,56,1,medium,day,0
CRU-01390,crusher,7733.3,92.52,8.65,6.2,590.5,79.94,22,3,medium,night,1
PUM-01391,pump,2824.2,81.86,4.65,8.02,420.66,86.93,44,1,high,day,1
CON-01392,conveyor_belt,6746.6,60.21,3.62,1.94,269.72,73.35,61,1,high,night,0
TRU-01393,truck,3570.0,86.96,4.18,3.92,512.05,71.97,101,0,medium,day,0
CON-01394,conveyor_belt,8952.6,56.65,4.87,6.65,249.97,64.48,38,1,medium,day,0
TRU-01395,truck,4105.3,87.45,4.93,7.07,440.67,82.0,27,2,medium,night,0
CRU-01396,crusher,2603.3,85.55,8.24,8.05,642.37,91.52,25,2,high,night,0
CON-01397,conveyor_belt,3862.5,60.68,7.77,3.82,251.81,78.42,41,0,medium,night,0
CRU-01398,crusher,1654.6,94.67,5.36,4.38,516.13,81.11,25,1,medium,night,0
MIL-01399,mill,3727.4,104.59,6.13,6.97,427.07,82.65,23,0,high,night,0
CON-01400,conveyor_belt,6201.7,65.72,6.63,4.62,259.0,72.07,51,1,medium,day,0
MIL-01401,mill,1238.0,95.77,7.36,6.76,585.03,90.12,44,0,medium,day,0
TRU-01402,truck,4715.5,74.24,5.0,5.54,450.01,85.44,58,1,medium,day,0
PUM-01403,pump,3343.0,80.53,2.89,8.82,318.64,80.07,49,0,medium,day,0
CRU-01404,crusher,2546.6,100.91,9.3,6.38,459.14,82.11,110,1,medium,night,1
CRU-01405,crusher,8029.1,82.74,7.71,8.31,546.58,70.56,54,2,high,night,0
CRU-01406,crusher,3850.6,80.14,7.77,5.96,435.12,56.76,64,0,medium,day,0
PUM-01407,pump,5947.9,67.24,7.45,9.12,310.32,65.56,29,2,low,night,0
TRU-01408,truck,5871.4,81.47,5.57,5.06,386.57,74.0,51,1,low,night,1
TRU-01409,truck,6847.8,75.23,9.65,4.87,489.59,74.73,38,1,medium,night,0
TRU-01410,truck,5657.6,81.83,7.15,6.9,468.01,83.64,56,1,medium,night,0
CON-01411,conveyor_belt,3964.7,51.14,7.34,5.96,348.25,73.72,35,0,medium,night,0
CON-01412,conveyor_belt,3491.0,71.64,7.94,3.53,160.6,68.47,114,1,high,day,0
TRU-01413,truck,5028.6,90.42,4.58,6.7,426.5,78.76,156,2,low,day,1
PUM-01414,pump,4265.3,65.1,4.9,9.72,291.42,63.28,28,2,low,night,0
TRU-01415,truck,6233.1,80.21,7.51,5.41,428.05,73.36,16,2,medium,day,1
TRU-01416,truck,3218.2,88.19,6.4,6.01,365.96,78.02,39,2,low,day,0
CRU-01417,crusher,3734.0,70.1,9.63,8.18,547.97,81.39,78,3,medium,night,1
CON-01418,conveyor_belt,3571.3,56.76,4.83,3.73,284.39,72.8,44,0,medium,day,0
CRU-01419,crusher,4465.6,58.95,7.45,9.68,647.17,74.42,70,3,high,day,1
TRU-01420,truck,2467.9,86.67,5.74,3.44,384.04,65.54,114,1,low,day,0
CON-01421,conveyor_belt,3903.4,59.28,4.26,5.45,268.19,79.55,74,1,medium,night,0
PUM-01422,pump,4461.1,80.06,7.28,9.96,327.07,81.05,66,0,low,night,0
PUM-01423,pump,5430.9,54.79,4.68,11.1,264.16,70.94,46,2,high,day,0
CON-01424,conveyor_belt,3470.1,54.5,4.24,2.71,279.29,69.0,100,1,medium,night,0
MIL-01425,mill,2048.0,78.07,9.09,7.73,458.99,59.05,113,2,low,day,0
CON-01426,conveyor_belt,2382.7,67.82,5.1,4.2,246.41,66.06,111,1,high,night,0
PUM-01427,pump,2006.0,59.45,4.66,9.08,291.42,53.92,83,0,medium,day,0
TRU-01428,truck,3909.3,73.91,9.54,6.37,407.44,64.06,36,2,low,day,0
TRU-01429,truck,3748.5,90.66,7.52,6.69,430.69,63.64,16,1,low,day,0
TRU-01430,truck,10177.0,81.09,6.88,7.54,434.45,74.41,37,2,low,day,0
TRU-01431,truck,6297.8,81.32,5.52,6.82,416.09,86.26,11,1,high,night,0
TRU-01432,truck,3844.8,73.55,7.38,8.66,415.93,78.8,103,1,low,night,0
CRU-01433,crusher,4204.0,89.99,5.82,5.58,557.04,95.91,80,1,medium,night,1
TRU-01434,truck,6085.5,70.1,5.09,6.84,384.61,77.54,86,0,low,night,1
CON-01435,conveyor_belt,5238.7,65.92,4.89,3.99,286.82,75.06,92,1,high,day,0
MIL-01436,mill,5129.5,92.87,8.46,7.61,578.28,93.85,49,1,low,night,1
CON-01437,conveyor_belt,2117.0,70.11,5.97,4.93,365.7,84.72,37,1,medium,day,0
TRU-01438,truck,2801.5,77.87,4.07,6.56,393.85,64.84,38,0,high,night,0
MIL-01439,mill,8475.3,83.63,7.56,7.14,526.89,75.01,64,0,medium,night,0
TRU-01440,truck,4944.7,97.92,5.73,8.39,460.04,72.1,31,1,low,night,1
MIL-01441,mill,2319.3,75.0,3.55,6.2,489.66,78.72,49,0,medium,night,0
MIL-01442,mill,4722.5,72.5,5.91,6.84,442.36,67.93,37,1,high,night,1
TRU-01443,truck,3094.2,67.56,8.01,6.64,528.74,77.61,95,1,medium,night,0
CON-01444,conveyor_belt,4658.6,79.45,6.4,3.18,341.2,74.23,64,2,high,day,0
CRU-01445,crusher,9018.0,77.41,9.57,6.47,510.85,100.0,33,1,medium,day,0
CON-01446,conveyor_belt,3594.4,44.01,4.99,4.42,269.6,67.67,46,4,medium,night,0
TRU-01447,truck,5156.2,78.74,6.37,5.57,418.81,85.32,27,1,low,day,0
PUM-01448,pump,4361.3,81.33,6.13,7.26,410.78,82.78,43,0,medium,day,0
