equipment_id,operation_hours,temperature_celsius,vibration_mm_s,pressure_bar,current_amp,load_percentage,maintenance_days_since_last,failure_history_count,failure_next_7_days,high_temperature_flag,high_vibration_flag,maintenance_risk_flag,operational_stress_score,equipment_type_conveyor_belt,equipment_type_crusher,equipment_type_mill,equipment_type_pump,equipment_type_truck,environment_dust_level_high,environment_dust_level_low,environment_dust_level_medium,shift_day,shift_night
PUM-04278,7430.0,75.15,3.02,9.35,200.63,60.06,75,0,0,0,0,0,0.355805033974019,0,0,0,1,0,0,0,1,0,1
CRU-04279,3711.3,103.21,9.42,6.17,640.9,93.8,47,1,1,1,1,0,0.5905763091588307,0,1,0,0,0,1,0,0,1,0
TRU-04280,1988.0,87.98,5.05,4.15,566.81,65.51,19,0,0,1,0,0,0.37254902018696184,0,0,0,0,1,1,0,0,0,1
TRU-04281,3924.7,68.98,8.13,7.07,280.61,63.1,80,2,0,0,1,0,0.3866995457377187,0,0,0,0,1,0,1,0,1,0
PUM-04282,4290.3,85.37,4.66,10.71,350.56,87.9,13,1,0,1,0,0,0.41969937385527456,0,0,0,1,0,1,0,0,0,1
CON-04283,6510.8,62.89,7.2,4.34,233.94,53.56,52,1,0,0,0,0,0.35001864270069954,1,0,0,0,0,0,0,1,0,1
TRU-04284,5385.4,70.38,5.48,3.69,379.08,76.36,64,0,0,0,0,0,0.3977249896855709,0,0,0,0,1,0,0,1,1,0
PUM-04285,3186.8,77.39,2.92,7.97,282.65,78.88,75,1,0,0,0,0,0.35446231138423223,0,0,0,1,0,0,0,1,1,0
CON-04286,3081.5,56.95,3.84,4.51,309.32,69.77,113,3,0,0,0,1,0.3015669322251739,1,0,0,0,0,0,1,0,1,0
TRU-04287,4786.1,76.19,6.41,4.34,534.27,88.29,38,0,0,0,0,0,0.4493443632557073,0,0,0,0,1,0,0,1,1,0
PUM-04288,7030.0,53.11,6.05,10.95,206.24,66.29,60,0,0,0,0,0,0.3377886941098921,0,0,0,1,0,0,1,0,0,1
PUM-04289,5849.6,62.21,3.22,10.89,251.63,64.36,30,2,0,0,0,0,0.29278795845367067,0,0,0,1,0,0,0,1,1,0
CRU-04290,6131.2,93.69,7.13,9.08,491.3,70.99,41,0,0,1,0,0,0.49214987000426336,0,1,0,0,0,0,1,0,1,0
CON-04291,1008.5,66.79,5.73,2.27,255.88,51.34,56,2,0,0,0,0,0.266857514843247,1,0,0,0,0,1,0,0,1,0
TRU-04292,5021.0,78.28,5.65,3.14,470.64,80.93,34,3,0,0,0,1,0.4243749447466101,0,0,0,0,1,0,0,1,0,1
CON-04293,5633.2,51.73,4.73,4.73,225.92,58.98,74,3,0,0,0,1,0.28584192708583467,1,0,0,0,0,1,0,0,1,0
CON-04294,1882.1,70.0,3.39,4.13,143.62,59.19,31,1,0,0,0,0,0.25022145961030895,1,0,0,0,0,0,0,1,0,1
PUM-04295,3738.0,59.1,4.45,10.02,264.92,51.32,76,3,0,0,0,1,0.26668016515653986,0,0,0,1,0,0,0,1,1,0
TRU-04296,7362.6,85.32,3.51,9.41,456.3,74.31,51,2,0,1,0,0,0.4339517424829204,0,0,0,0,1,0,0,1,0,1
TRU-04297,3480.4,86.01,4.54,5.95,406.9,76.28,9,0,0,1,0,0,0.38593412633334623,0,0,0,0,1,0,0,1,1,0
MIL-04298,3168.8,81.46,6.34,6.56,411.18,80.2,75,2,0,0,0,0,0.4327585258747573,0,0,1,0,0,0,1,0,1,0
MIL-04299,5686.2,68.72,7.71,6.34,506.97,88.44,106,1,0,0,1,1,0.48495756795124384,0,0,1,0,0,0,1,0,0,1
CON-04300,3551.7,69.31,6.08,3.54,283.71,74.12,34,1,0,0,0,0,0.35611055118810403,1,0,0,0,0,1,0,0,0,1
TRU-04301,4740.0,91.09,6.1,5.05,372.65,73.76,40,0,0,1,0,0,0.447386156523789,0,0,0,0,1,0,1,0,0,1
PUM-04302,3519.9,71.22,4.78,9.15,456.86,86.35,85,1,0,0,0,0,0.4018956425585703,0,0,0,1,0,0,1,0,0,1
MIL-04303,6673.9,88.45,7.62,8.72,420.51,88.96,88,1,0,1,1,0,0.5450827235220312,0,0,1,0,0,0,0,1,1,0
PUM-04304,3334.3,79.25,7.37,8.29,162.34,65.09,63,2,1,0,0,0,0.38807801873896736,0,0,0,1,0,0,0,1,1,0
PUM-04305,4659.7,60.48,1.82,8.09,307.92,71.67,28,1,1,0,0,0,0.26949641788595563,0,0,0,1,0,0,0,1,1,0
CON-04306,5622.7,66.9,4.33,6.29,211.19,60.03,8,0,0,0,0,0,0.30027864205698707,1,0,0,0,0,0,0,1,0,1
PUM-04307,4164.9,76.76,4.25,7.41,299.03,70.67,59,1,0,0,0,0,0.36219946830973715,0,0,0,1,0,0,0,1,1,0
CON-04308,4693.0,54.56,4.68,4.68,292.32,68.75,63,0,0,0,0,0,0.30360371150962645,1,0,0,0,0,0,1,0,1,0
CON-04309,3180.8,66.68,4.2,6.13,202.89,71.39,47,1,1,0,0,0,0.30724474817905617,1,0,0,0,0,0,0,1,0,1
MIL-04310,3327.2,75.15,7.1,6.4,547.4,71.41,95,2,0,0,0,1,0.4255921224528946,0,0,1,0,0,1,0,0,0,1
PUM-04311,3392.4,76.84,5.2,11.17,347.56,58.69,17,0,0,0,0,0,0.32677077972426527,0,0,0,1,0,0,1,0,1,0
CRU-04312,6694.9,82.09,9.05,7.42,554.91,72.08,56,3,1,0,1,1,0.5067027263194152,0,1,0,0,0,0,0,1,1,0
CON-04313,5545.7,57.27,4.48,6.21,204.59,63.26,15,2,0,0,0,0,0.28133151085949554,1,0,0,0,0,0,1,0,1,0
PUM-04314,2394.9,65.55,5.65,9.56,344.2,75.53,108,1,0,0,0,1,0.3611973156940385,0,0,0,1,0,1,0,0,0,1
CON-04315,3975.0,66.14,3.03,3.52,272.04,82.7,17,1,0,0,0,0,0.31475161787385697,1,0,0,0,0,1,0,0,1,0
CON-04316,3639.3,59.3,5.51,2.77,309.63,67.85,52,0,0,0,0,0,0.31255302647852934,1,0,0,0,0,0,0,1,1,0
TRU-04317,3863.5,81.35,5.83,5.18,449.76,78.17,35,0,0,0,0,0,0.41475794511435465,0,0,0,0,1,0,1,0,0,1
MIL-04318,5558.7,79.34,9.25,7.91,496.34,76.88,34,3,1,0,1,1,0.48407019753558633,0,0,1,0,0,1,0,0,1,0
CON-04319,9824.2,77.67,2.43,2.91,196.4,56.11,32,3,0,0,0,1,0.3579411169217582,1,0,0,0,0,0,0,1,0,1
TRU-04320,8278.0,90.03,6.68,5.49,242.2,41.62,64,0,0,1,0,0,0.42797544739641297,0,0,0,0,1,1,0,0,0,1
TRU-04321,5456.7,83.03,7.63,5.35,447.13,84.08,73,2,1,0,1,0,0.49756368292408415,0,0,0,0,1,1,0,0,0,1
PUM-04322,4090.8,62.86,6.14,12.0,340.08,84.3,61,2,0,0,0,0,0.3817735610314962,0,0,0,1,0,0,0,1,1,0
TRU-04323,3589.1,70.0,5.42,6.55,425.7,57.74,17,0,0,0,0,0,0.31488203127038356,0,0,0,0,1,0,0,1,1,0
MIL-04324,4010.9,93.27,5.84,6.84,501.82,84.22,66,2,0,1,0,0,0.4839666236362699,0,0,1,0,0,0,0,1,1,0
CRU-04325,4364.1,76.33,6.45,6.47,678.81,84.65,38,1,0,0,0,0,0.4471305980003604,0,1,0,0,0,1,0,0,0,1
MIL-04326,7367.8,84.99,8.9,7.32,488.2,71.81,117,2,1,0,1,1,0.5421896322260052,0,0,1,0,0,0,1,0,1,0
PUM-04327,4538.0,71.78,3.51,10.74,201.35,49.57,76,1,0,0,0,0,0.2931910252908505,0,0,0,1,0,0,0,1,1,0
CON-04328,1061.8,76.17,3.17,3.24,265.76,82.71,36,0,0,0,0,0,0.3183949899935803,1,0,0,0,0,1,0,0,0,1
TRU-04329,8437.7,79.48,5.56,4.94,363.35,57.75,7,0,0,0,0,0,0.4000838737283052,0,0,0,0,1,0,0,1,0,1
PUM-04330,5148.7,74.35,7.24,11.22,274.26,77.54,41,1,0,0,0,0,0.4203576504196703,0,0,0,1,0,1,0,0,1,0
CRU-04331,1234.2,86.6,8.75,5.84,613.45,80.2,38,0,0,1,1,0,0.46073710358884934,0,1,0,0,0,1,0,0,1,0
TRU-04332,3515.8,86.22,6.53,7.18,381.24,59.3,53,0,0,1,0,0,0.39727198995543456,0,0,0,0,1,0,0,1,0,1
CON-04333,1758.4,49.54,4.05,3.94,118.26,59.14,67,1,0,0,0,0,0.20854162347742328,1,0,0,0,0,0,0,1,1,0
PUM-04334,6653.9,70.55,5.47,10.99,167.32,53.26,21,3,0,0,0,1,0.3300958135861865,0,0,0,1,0,1,0,0,1,0
MIL-04335,5495.6,74.51,10.19,6.64,503.62,88.69,73,1,0,0,1,0,0.5260964889877002,0,0,1,0,0,0,1,0,0,1
CON-04336,4604.0,65.54,5.43,3.69,201.09,56.61,90,0,0,0,0,1,0.3263317466496811,1,0,0,0,0,0,1,0,0,1
PUM-04337,7765.8,73.85,5.71,9.81,220.73,56.97,127,0,1,0,0,1,0.4147366624039373,0,0,0,1,0,0,1,0,1,0
MIL-04338,4473.0,78.29,6.21,6.17,521.56,81.01,31,1,0,0,0,0,0.4287275961017312,0,0,1,0,0,1,0,0,1,0
CON-04339,4418.5,68.03,3.72,4.05,251.53,75.66,27,1,0,0,0,0,0.324278039593332,1,0,0,0,0,0,1,0,1,0
MIL-04340,3604.1,79.46,4.18,6.34,458.25,79.72,36,1,0,0,0,0,0.38403297925997504,0,0,1,0,0,0,0,1,1,0
PUM-04341,5616.6,55.15,7.62,6.71,347.71,80.79,55,3,1,0,1,1,0.3908613876951345,0,0,0,1,0,0,0,1,0,1
TRU-04342,2360.2,82.92,7.35,5.53,512.76,74.03,41,0,0,0,0,0,0.42210043540651065,0,0,0,0,1,0,1,0,1,0
PUM-04343,3748.5,74.81,6.52,8.86,384.34,78.59,81,4,1,0,0,1,0.4193662048396313,0,0,0,1,0,0,0,1,1,0
CON-04344,13503.4,69.73,4.12,3.56,265.93,79.64,25,2,0,0,0,0,0.4611839253987653,1,0,0,0,0,1,0,0,1,0
TRU-04345,9876.4,71.73,6.97,4.63,438.35,85.65,42,0,0,0,0,0,0.4984899980976236,0,0,0,0,1,0,1,0,1,0
TRU-04346,6916.4,70.12,6.71,8.07,403.45,60.25,36,1,0,0,0,0,0.39011703737053083,0,0,0,0,1,1,0,0,0,1
CON-04347,6948.8,69.77,6.36,4.38,204.73,70.13,60,1,1,0,0,0,0.40188076909588005,1,0,0,0,0,1,0,0,0,1
TRU-04348,3738.0,87.79,7.22,4.47,481.97,90.72,16,1,0,1,0,0,0.4772687540038889,0,0,0,0,1,0,1,0,0,1
CON-04349,2732.3,73.1,5.79,3.81,230.54,51.72,24,1,0,0,0,0,0.29516544530661437,1,0,0,0,0,0,0,1,1,0
PUM-04350,2874.3,57.21,5.7,7.34,258.65,65.28,24,0,0,0,0,0,0.2782279959208499,0,0,0,1,0,1,0,0,0,1
CRU-04351,5495.1,90.55,10.03,7.19,462.61,65.31,55,0,1,1,1,0,0.511126676351497,0,1,0,0,0,0,1,0,1,0
PUM-04352,5096.1,83.95,6.73,10.02,241.99,62.71,56,1,0,0,0,0,0.41258482148565995,0,0,0,1,0,1,0,0,1,0
PUM-04353,8698.6,64.21,9.48,7.28,317.68,81.0,18,3,1,0,1,1,0.4706572822789707,0,0,0,1,0,0,0,1,1,0
TRU-04354,3023.4,71.43,7.13,6.94,529.35,86.05,26,0,1,0,0,0,0.41296701154484355,0,0,0,0,1,0,0,1,0,1
TRU-04355,3282.2,76.0,5.06,6.93,457.89,69.01,31,1,0,0,0,0,0.357106537489378,0,0,0,0,1,1,0,0,0,1
CON-04356,6175.0,64.58,6.38,4.81,167.76,69.59,101,3,0,0,0,1,0.3894891226829602,1,0,0,0,0,0,0,1,1,0
CRU-04357,6805.5,76.62,8.63,7.12,482.76,74.93,41,3,0,0,1,1,0.4794452427810232,0,1,0,0,0,0,1,0,1,0
PUM-04358,4878.8,80.12,4.73,10.36,284.89,72.8,59,1,0,0,0,0,0.39308186931855266,0,0,0,1,0,0,0,1,1,0
CRU-04359,3815.2,82.39,8.93,6.07,480.18,77.4,20,0,0,0,1,0,0.4603559178801108,0,1,0,0,0,1,0,0,1,0
CRU-04360,971.2,74.53,7.67,6.54,589.01,72.96,50,1,0,0,1,0,0.39003090998878265,0,1,0,0,0,0,1,0,0,1
TRU-04361,7762.7,90.76,5.89,4.99,431.41,77.96,60,0,0,1,0,0,0.5035910974100395,0,0,0,0,1,0,1,0,1,0
TRU-04362,5973.3,77.75,7.22,6.28,407.45,71.55,25,0,0,0,0,0,0.4305848480145356,0,0,0,0,1,0,1,0,1,0
MIL-04363,3968.0,77.0,6.54,7.41,550.1,73.27,50,1,0,0,0,0,0.4162242283845087,0,0,1,0,0,0,0,1,1,0
PUM-04364,4520.9,68.68,5.68,11.69,276.77,72.97,31,1,0,0,0,0,0.355959673567719,0,0,0,1,0,1,0,0,1,0
CON-04365,7903.7,77.17,5.76,3.65,272.7,87.53,79,1,0,0,0,0,0.4790646465856972,1,0,0,0,0,0,0,1,1,0
TRU-04366,3463.4,83.37,6.54,7.05,445.93,66.19,125,0,0,0,0,1,0.43788535116431493,0,0,0,0,1,1,0,0,1,0
PUM-04367,1958.9,77.89,5.34,8.13,337.05,55.45,16,4,0,0,0,1,0.30553595411710144,0,0,0,1,0,0,0,1,1,0
CON-04368,9638.0,58.33,3.94,3.9,215.11,75.56,35,1,0,0,0,0,0.3649368236123336,1,0,0,0,0,0,1,0,0,1
CON-04369,6024.5,55.9,3.71,4.44,303.23,70.96,110,0,0,0,0,1,0.3348851227968135,1,0,0,0,0,0,0,1,1,0
CRU-04370,1267.2,78.48,10.31,6.74,547.94,76.92,43,1,0,0,1,0,0.4506480854232622,0,1,0,0,0,0,1,0,0,1
TRU-04371,7238.8,89.05,4.33,6.97,511.8,97.51,78,0,0,1,0,0,0.5236176305644638,0,0,0,0,1,0,1,0,0,1
PUM-04372,4712.6,59.95,4.17,8.47,274.29,62.5,27,0,0,0,0,0,0.2823769577828998,0,0,0,1,0,0,0,1,1,0
PUM-04373,7103.8,87.12,5.22,10.79,367.39,80.59,64,4,0,1,0,1,0.4762743211267117,0,0,0,1,0,0,0,1,1,0
PUM-04374,2042.2,74.97,4.87,6.96,322.61,60.78,76,0,0,0,0,0,0.3260372992945071,0,0,0,1,0,0,0,1,0,1
CRU-04375,8198.6,82.95,6.48,6.69,556.66,64.32,92,0,1,0,0,1,0.4861099712504807,0,1,0,0,0,0,0,1,0,1
PUM-04376,4938.6,73.92,5.63,8.83,274.71,69.36,55,0,0,0,0,0,0.3787011917936348,0,0,0,1,0,0,1,0,1,0
PUM-04377,4471.2,64.55,6.37,8.67,338.08,66.93,86,2,0,0,0,0,0.36727048357622255,0,0,0,1,0,0,1,0,1,0
MIL-04378,2941.6,90.19,8.43,8.77,441.83,55.47,30,1,0,1,1,0,0.4183433024494768,0,0,1,0,0,0,0,1,0,1
CON-04379,9446.1,53.61,6.19,2.38,299.75,75.61,47,1,0,0,0,0,0.3943377066807735,1,0,0,0,0,0,1,0,0,1
CRU-04380,3562.6,80.6,7.35,7.81,510.78,82.9,39,1,0,0,0,0,0.4489953016663237,0,1,0,0,0,0,1,0,1,0
CRU-04381,9254.1,85.41,7.16,7.52,529.59,72.99,116,2,0,1,0,1,0.5453664979014619,0,1,0,0,0,0,1,0,0,1
TRU-04382,4046.5,86.31,8.27,6.13,383.5,65.99,50,0,1,1,1,0,0.445507307261999,0,0,0,0,1,0,0,1,0,1
PUM-04383,1897.8,85.48,5.33,10.7,382.17,81.61,115,0,0,1,0,1,0.43090759579010507,0,0,0,1,0,0,1,0,1,0
MIL-04384,2991.9,67.97,7.59,6.85,445.37,75.35,56,0,0,0,1,0,0.39190613555384085,0,0,1,0,0,0,0,1,0,1
PUM-04385,4116.4,78.34,4.77,9.38,333.31,80.66,39,1,0,0,0,0,0.3909188145421728,0,0,0,1,0,0,1,0,1,0
CRU-04386,2115.0,95.43,4.19,4.62,510.16,90.18,67,0,0,1,0,0,0.45467375109116304,0,1,0,0,0,0,1,0,0,1
MIL-04387,4307.8,85.65,7.28,7.41,490.63,71.19,50,1,0,1,0,0,0.45031991918498,0,0,1,0,0,1,0,0,1,0
CON-04388,3694.3,57.22,7.46,3.15,219.45,66.11,50,4,0,0,0,1,0.3264266984782578,1,0,0,0,0,0,0,1,1,0
MIL-04389,3163.4,87.42,6.45,7.47,539.78,74.81,63,2,1,1,0,0,0.4450537937794251,0,0,1,0,0,1,0,0,1,0
MIL-04390,2850.9,96.7,7.11,7.39,588.72,85.9,76,3,1,1,0,1,0.5138382806790511,0,0,1,0,0,0,0,1,1,0
CRU-04391,8466.4,91.4,5.95,7.01,522.94,99.37,24,0,1,1,0,0,0.5544781045915552,0,1,0,0,0,1,0,0,0,1
PUM-04392,4520.8,51.66,4.04,9.59,287.72,58.63,23,0,0,0,0,0,0.24276520779780464,0,0,0,1,0,1,0,0,1,0
PUM-04393,5399.1,64.02,3.98,9.77,116.11,60.77,95,1,0,0,0,1,0.31427608935398926,0,0,0,1,0,0,0,1,1,0
CON-04394,4256.0,69.87,5.68,4.42,310.66,82.96,17,1,0,0,0,0,0.37498943664209994,1,0,0,0,0,0,1,0,1,0
TRU-04395,4656.2,86.85,7.91,4.68,434.08,73.2,27,2,0,1,1,0,0.4592813756384061,0,0,0,0,1,0,1,0,0,1
CRU-04396,3242.9,105.83,6.56,7.81,523.52,86.15,38,3,0,1,0,1,0.5186502992632677,0,1,0,0,0,0,1,0,1,0
CRU-04397,5747.9,71.96,6.98,6.4,580.32,73.02,56,0,0,0,0,0,0.43434839964601474,0,1,0,0,0,0,1,0,0,1
PUM-04398,3764.7,65.31,4.36,8.77,285.67,57.17,63,0,0,0,0,0,0.29394014889268927,0,0,0,1,0,1,0,0,1,0
PUM-04399,3050.6,51.9,4.95,9.86,331.75,57.7,41,1,0,0,0,0,0.24759700858681025,0,0,0,1,0,1,0,0,0,1
TRU-04400,4505.3,72.84,9.15,5.34,426.88,71.19,46,0,0,0,1,0,0.4362701170956769,0,0,0,0,1,0,1,0,0,1
TRU-04401,2180.0,69.77,7.97,5.0,439.32,59.21,11,0,0,0,1,0,0.33800091328913134,0,0,0,0,1,0,0,1,1,0
MIL-04402,731.9,80.69,4.34,8.6,557.17,88.36,35,1,0,0,0,0,0.3793628693156581,0,0,1,0,0,0,0,1,1,0
CON-04403,3350.6,54.92,2.96,3.46,169.2,59.55,37,0,0,0,0,0,0.2204509433397741,1,0,0,0,0,0,0,1,1,0
TRU-04404,5313.3,76.68,2.82,5.67,493.38,69.65,82,1,0,0,0,0,0.37521351543661535,0,0,0,0,1,0,0,1,1,0
CRU-04405,3203.3,82.25,7.9,7.78,574.08,99.25,50,0,1,0,1,0,0.5035688315014567,0,1,0,0,0,0,1,0,1,0
TRU-04406,5331.9,78.33,5.85,4.58,483.89,71.25,83,1,0,0,0,0,0.4316025587564595,0,0,0,0,1,0,1,0,1,0
TRU-04407,4652.4,75.71,6.15,5.88,468.65,78.61,11,3,0,0,0,1,0.40461938230794364,0,0,0,0,1,0,0,1,0,1
TRU-04408,5525.9,80.93,7.82,6.31,374.66,60.66,100,1,0,0,1,1,0.4490826489514415,0,0,0,0,1,1,0,0,0,1
PUM-04409,2503.3,62.7,5.61,10.01,201.2,69.49,36,0,0,0,0,0,0.29945375399540575,0,0,0,1,0,0,0,1,1,0
TRU-04410,7806.4,84.57,5.47,4.15,418.28,65.16,82,0,0,0,0,0,0.45813378363438906,0,0,0,0,1,0,1,0,0,1
CON-04411,4528.1,71.34,4.21,3.98,224.04,94.71,51,0,0,0,0,0,0.39409781263979765,1,0,0,0,0,1,0,0,1,0
MIL-04412,2498.0,75.6,7.15,6.21,430.47,62.96,46,0,0,0,0,0,0.36964215177000903,0,0,1,0,0,0,0,1,1,0
PUM-04413,3925.0,71.36,4.05,9.02,315.96,76.05,36,1,0,0,0,0,0.3426980795717352,0,0,0,1,0,0,0,1,0,1
CRU-04414,4115.0,84.37,8.63,5.48,526.92,78.68,30,3,0,0,1,1,0.4759558990541947,0,1,0,0,0,0,0,1,0,1
TRU-04415,1514.7,90.17,6.84,5.69,407.38,72.76,57,0,0,1,0,0,0.42223364426499077,0,0,0,0,1,0,0,1,0,1
PUM-04416,4059.9,72.64,5.51,9.68,309.08,59.14,41,0,0,0,0,0,0.33545549898465393,0,0,0,1,0,1,0,0,0,1
CRU-04417,4652.6,87.83,7.7,8.46,596.01,85.14,25,1,0,1,1,0,0.49608765421131507,0,1,0,0,0,0,1,0,0,1
TRU-04418,5153.8,85.58,10.53,6.59,493.14,70.11,30,1,0,1,1,0,0.5015241046069359,0,0,0,0,1,0,0,1,0,1
PUM-04419,3883.3,66.79,5.09,10.19,275.51,58.0,103,1,0,0,0,1,0.3294208358663582,0,0,0,1,0,0,0,1,1,0
PUM-04420,5630.8,62.29,4.73,8.97,297.92,58.23,126,1,0,0,0,1,0.34383914205342114,0,0,0,1,0,0,0,1,0,1
TRU-04421,3730.1,79.63,5.25,7.65,339.62,76.9,48,2,0,0,0,0,0.39340771610705244,0,0,0,0,1,0,0,1,1,0
MIL-04422,3608.2,89.95,6.85,8.04,415.74,73.68,30,2,0,1,0,0,0.43984274728001477,0,0,1,0,0,0,1,0,0,1
MIL-04423,1917.0,84.77,7.7,7.4,431.99,70.65,78,2,1,0,1,0,0.42996647444235003,0,0,1,0,0,0,0,1,1,0
PUM-04424,6397.9,77.79,1.73,7.69,301.03,69.82,19,1,0,0,0,0,0.3358217791053876,0,0,0,1,0,1,0,0,1,0
CON-04425,2381.9,67.15,3.97,2.92,294.04,76.22,40,1,0,0,0,0,0.3090903473510501,1,0,0,0,0,1,0,0,1,0
CRU-04426,5277.4,81.76,9.51,7.16,531.22,85.19,87,1,1,0,1,0,0.5351838414869814,0,1,0,0,0,0,0,1,1,0
CON-04427,6929.9,65.6,2.71,3.84,244.05,74.8,80,1,0,0,0,0,0.3527002968367878,1,0,0,0,0,1,0,0,0,1
PUM-04428,4103.1,52.83,4.68,10.22,299.54,60.71,29,0,0,0,0,0,0.2591005079866218,0,0,0,1,0,0,1,0,1,0
PUM-04429,5440.9,84.92,3.06,8.66,376.08,75.4,52,1,0,0,0,0,0.3981946792881968,0,0,0,1,0,1,0,0,1,0
TRU-04430,2521.2,79.49,5.41,5.26,514.66,58.71,56,1,0,0,0,0,0.35533062370456503,0,0,0,0,1,0,1,0,1,0
TRU-04431,3186.7,75.08,7.26,7.3,388.57,78.79,38,0,0,0,0,0,0.4074190116388579,0,0,0,0,1,0,0,1,1,0
CRU-04432,2912.7,101.82,8.24,7.02,614.09,77.64,13,1,1,1,1,0,0.505442571454352,0,1,0,0,0,1,0,0,0,1
MIL-04433,2499.7,71.06,5.72,7.79,552.98,85.55,67,0,0,0,0,0,0.4006201101893045,0,0,1,0,0,0,0,1,0,1
MIL-04434,4236.3,75.59,7.85,6.15,527.08,82.51,39,0,0,0,1,0,0.4501924681493562,0,0,1,0,0,1,0,0,1,0
TRU-04435,6547.4,91.54,4.33,7.26,561.87,76.47,22,1,1,1,0,0,0.4558965901120181,0,0,0,0,1,0,0,1,1,0
CON-04436,3719.4,50.97,1.59,5.77,242.09,85.36,73,2,0,0,0,0,0.268831461560564,1,0,0,0,0,1,0,0,1,0
CON-04437,5115.8,55.37,6.47,3.34,280.08,68.35,84,2,0,0,0,0,0.34675918145031326,1,0,0,0,0,0,0,1,0,1
PUM-04438,4321.6,79.93,5.99,10.31,315.25,68.1,23,2,0,0,0,0,0.3818445465945972,0,0,0,1,0,0,0,1,0,1
CON-04439,7743.8,68.85,3.68,2.31,270.32,64.31,83,3,0,0,0,1,0.3683220446081084,1,0,0,0,0,0,1,0,1,0
PUM-04440,4725.0,58.76,2.69,9.0,341.96,80.67,52,0,0,0,0,0,0.31111280530776925,0,0,0,1,0,0,0,1,1,0
PUM-04441,2888.3,75.87,9.73,10.11,321.49,58.55,68,1,0,0,1,0,0.4078257101154804,0,0,0,1,0,0,1,0,1,0
PUM-04442,3384.7,69.03,4.57,8.15,407.42,78.35,90,2,0,0,0,1,0.37088120313909423,0,0,0,1,0,0,1,0,0,1
CRU-04443,7573.0,93.9,8.86,8.09,501.66,73.93,14,1,0,1,1,0,0.5344673815747373,0,1,0,0,0,0,1,0,1,0
PUM-04444,2407.2,70.51,3.87,8.97,261.6,72.49,75,0,0,0,0,0,0.3223634089137071,0,0,0,1,0,1,0,0,0,1
MIL-04445,1090.7,82.77,7.7,8.53,445.99,82.75,33,1,1,0,1,0,0.42219568194802376,0,0,1,0,0,1,0,0,0,1
CRU-04446,4258.6,76.69,5.81,6.89,514.21,91.86,75,0,0,0,0,0,0.4566904727805841,0,1,0,0,0,1,0,0,1,0
MIL-04447,2794.1,84.29,7.05,6.76,554.06,70.46,26,0,0,0,0,0,0.4159052171575685,0,0,1,0,0,0,0,1,1,0
PUM-04448,7119.4,67.39,5.97,10.57,338.06,84.73,37,0,0,0,0,0,0.42273015036287054,0,0,0,1,0,0,0,1,1,0
TRU-04449,3211.5,57.94,4.44,5.66,455.89,60.49,63,0,0,0,0,0,0.284581608022406,0,0,0,0,1,1,0,0,1,0
PUM-04450,2669.9,74.47,4.6,9.44,307.67,62.03,27,1,0,0,0,0,0.3094840399189265,0,0,0,1,0,1,0,0,1,0
CRU-04451,4249.8,84.6,5.26,6.67,461.31,79.53,89,0,0,0,0,0,0.4472671956620676,0,1,0,0,0,0,0,1,1,0
TRU-04452,2979.4,78.89,8.05,6.16,487.81,80.91,93,2,1,0,1,1,0.4637865858897235,0,0,0,0,1,1,0,0,1,0
TRU-04453,2631.5,71.12,7.22,7.08,439.97,82.38,34,1,0,0,0,0,0.3972897105198101,0,0,0,0,1,0,1,0,1,0
CRU-04454,4149.9,103.98,5.22,7.08,507.31,80.53,74,1,0,1,0,0,0.5048420605016617,0,1,0,0,0,1,0,0,0,1
PUM-04455,6321.7,83.99,6.12,11.62,290.21,72.86,29,0,0,0,0,0,0.433439028844406,0,0,0,1,0,0,0,1,0,1
CON-04456,2493.6,51.47,3.66,4.29,217.38,70.08,70,2,0,0,0,0,0.25036292647216724,1,0,0,0,0,0,1,0,1,0
TRU-04457,4363.4,81.33,5.46,5.45,519.47,87.77,58,0,0,0,0,0,0.4511315725213982,0,0,0,0,1,0,0,1,1,0
MIL-04458,10389.9,63.36,8.75,6.82,502.22,55.68,31,3,0,0,1,1,0.44041259246765224,0,0,1,0,0,0,1,0,0,1
MIL-04459,1506.8,75.48,6.95,5.75,421.97,46.12,22,0,0,0,0,0,0.3053938593184224,0,0,1,0,0,0,0,1,1,0
CON-04460,7354.1,74.2,7.36,5.17,264.58,71.67,4,0,0,0,0,0,0.4208136759288058,1,0,0,0,0,0,1,0,1,0
TRU-04461,6458.6,86.7,6.97,8.08,415.42,87.44,4,1,0,1,0,0,0.4877649712211703,0,0,0,0,1,0,1,0,0,1
CRU-04462,2991.3,90.78,6.28,9.02,570.78,89.14,30,0,0,1,0,0,0.4708286928805413,0,1,0,0,0,0,1,0,1,0
TRU-04463,4283.1,89.03,6.34,4.27,483.22,68.1,47,3,1,1,0,1,0.43707572429391617,0,0,0,0,1,0,0,1,0,1
PUM-04464,7157.0,59.0,4.12,9.58,412.58,66.45,51,2,0,0,0,0,0.33850374002503847,0,0,0,1,0,0,0,1,0,1
CON-04465,6118.8,62.82,6.22,3.66,324.82,58.5,61,0,0,0,0,0,0.3505019576620879,1,0,0,0,0,0,0,1,0,1
CON-04466,2157.3,48.76,4.67,6.12,354.63,77.4,50,1,0,0,0,0,0.2711100703902799,1,0,0,0,0,0,1,0,0,1
